  0.139566E-01  0.143882E+08  0.143674E+08  0.000000E+00  0.000000E+00  0.783174E+07  0.143513E+08
  0.146722E-01  0.140565E+08  0.140340E+08  0.000000E+00  0.000000E+00  0.743792E+07  0.140190E+08
  0.154245E-01  0.137153E+08  0.136910E+08  0.000000E+00  0.000000E+00  0.704838E+07  0.136773E+08
  0.162153E-01  0.133633E+08  0.133371E+08  0.000000E+00  0.000000E+00  0.666324E+07  0.133248E+08
  0.170467E-01  0.130033E+08  0.129752E+08  0.000000E+00  0.000000E+00  0.628472E+07  0.129644E+08
  0.179207E-01  0.126345E+08  0.126043E+08  0.000000E+00  0.000000E+00  0.591316E+07  0.125952E+08
  0.188395E-01  0.122573E+08  0.122250E+08  0.000000E+00  0.000000E+00  0.554967E+07  0.122178E+08
  0.198054E-01  0.118719E+08  0.118375E+08  0.000000E+00  0.000000E+00  0.519483E+07  0.118321E+08
  0.208208E-01  0.114791E+08  0.114425E+08  0.000000E+00  0.000000E+00  0.484940E+07  0.114392E+08
  0.218883E-01  0.110798E+08  0.110411E+08  0.000000E+00  0.000000E+00  0.451428E+07  0.110399E+08
  0.230106E-01  0.106750E+08  0.106342E+08  0.000000E+00  0.000000E+00  0.419053E+07  0.106352E+08
  0.241904E-01  0.102660E+08  0.102231E+08  0.000000E+00  0.000000E+00  0.387885E+07  0.102263E+08
  0.254306E-01  0.985424E+07  0.980944E+07  0.000000E+00  0.000000E+00  0.357981E+07  0.981479E+07
  0.267345E-01  0.943984E+07  0.939330E+07  0.000000E+00  0.000000E+00  0.329381E+07  0.940076E+07
  0.281052E-01  0.902589E+07  0.897785E+07  0.000000E+00  0.000000E+00  0.302178E+07  0.898728E+07
  0.295462E-01  0.861597E+07  0.856671E+07  0.000000E+00  0.000000E+00  0.276476E+07  0.857794E+07
  0.310610E-01  0.821226E+07  0.816215E+07  0.000000E+00  0.000000E+00  0.252320E+07  0.817491E+07
  0.326536E-01  0.781695E+07  0.776640E+07  0.000000E+00  0.000000E+00  0.229724E+07  0.778039E+07
  0.343277E-01  0.743239E+07  0.738189E+07  0.000000E+00  0.000000E+00  0.208700E+07  0.739673E+07
  0.360878E-01  0.706128E+07  0.701136E+07  0.000000E+00  0.000000E+00  0.189256E+07  0.702662E+07
  0.379380E-01  0.670625E+07  0.665749E+07  0.000000E+00  0.000000E+00  0.171389E+07  0.667268E+07
  0.398832E-01  0.637018E+07  0.632318E+07  0.000000E+00  0.000000E+00  0.155077E+07  0.633778E+07
